Order_ID,Customer_ID,Order_Date,Product_Name,Category,Size,Color,Price,Quantity,Total_Amount,Rating,Feedback,Payment_Method,City,Delivery_Days
ORD4915,CUST1093,2026-02-02,Chinos,Jackets,L,Red,1974,2,3948,4,Good quality,Card,Pune,7
ORD4916,CUST444,2026-01-20,Joggers,T-Shirts,M,White,one thousand,1,1271,1,Value for money,COD,Chennai,5
ORD4917,CUST1189,2026-02-03,Blazer,Bottomwear,M,Red,2906,3,8718,1,Value for money,Card,Chennai,6
ORD4918,CUST1057,2026-03-05,Jeans,T-Shirts,XL,Red,2590,2,5180,3,Not satisfied,COD,Chennai,2
ORD4919,CUST389,2026-03-01,Casual Shirt,Jackets,M,Green,1724,2,3448,5,Value for money,Card,Mumbai,6
ORD4920,CUST1110,2026-03-20,Casual Shirt,Bottomwear,S,Beige,2135,1,2135,5,Average,Net Banking,Delhi,3
ORD4921,CUST112,2026-02-23,Polo T-Shirt,Winter Wear,L,Beige,3451,2,6902,5,Value for money,Net Banking,Bangalore,4
ORD4922,CUST549,2026-02-08,Denim Jacket,T-Shirts,S,Blue,3481,3,10443,3,Good quality,UPI,Delhi,3
ORD4923,CUST940,2026-02-09,Blazer,T-Shirts,S,White,3307,1,3307,2,Good quality,UPI,Bangalore,2
ORD4924,CUST699,2026-03-25,Formal Shirt,T-Shirts,L,White,1361,2,2722,5,Average,UPI,Mumbai,4
ORD4925,CUST222,2026-02-19,Track Pants,T-Shirts,M,Yellow,532,1,532,5,Not satisfied,Net Banking,Chennai,4
ORD4926,CUST159,2026-03-20,Casual Shirt,Shirts,M,Blue,1148,3,3444,4,Excellent,Net Banking,Bangalore,4
ORD4927,CUST951,2026-03-07,Hoodie,T-Shirts,M,Beige,2415,2,4830,5,Average,Net Banking,Mumbai,7
ORD4928,CUST449,2026-01-10,Casual Shirt,T-Shirts,M,Grey,1450,3,4350,3,Average,COD,Chennai,7
ORD4929,CUST891,2026-03-03,Jeans,Shirts,L,Red,2703,1,2703,1,Value for money,Net Banking,Pune,4
ORD4930,CUST699,2026-03-19,Blazer,Winter Wear,M,Blue,1611,1,1611,1,Good quality,UPI,Bangalore,4
ORD4931,CUST749,2026-03-06,Joggers,Bottomwear,M,Blue,3323,1,3323,1,Not satisfied,UPI,Mumbai,2
ORD4932,CUST262,2026-02-12,Chinos,Shirts,XL,Yellow,739,2,1478,4,Value for money,COD,Mumbai,4
ORD4933,CUST704,2026-02-08,Chinos,Jeans,XL,White,922,1,922,1,Average,Net Banking,Delhi,5
ORD4934,CUST432,2026-01-15,Casual Shirt,T-Shirts,L,Blue,2085,2,4170,3,Value for money,Net Banking,Bangalore,6
ORD4935,CUST573,2026-02-24,Joggers,Jeans,L,Grey,3403,1,3403,1,Value for money,UPI,Bangalore,4
ORD4936,CUST1137,2026-03-28,Track Pants,Bottomwear,XL,Blue,2048,1,2048,2,Not satisfied,Card,Hyderabad,3
ORD4937,CUST1006,2026-03-23,Formal Shirt,Bottomwear,M,Beige,1752,1,1752,1,Excellent,COD,Bangalore,6
ORD4938,CUST899,2026-01-21,Joggers,Bottomwear,S,Yellow,1521,2,3042,4,Average,Net Banking,Hyderabad,5
ORD4939,CUST641,2026-03-16,Blazer,Shirts,S,Beige,3215,3,9645,3,Good quality,COD,Mumbai,5
ORD4940,CUST294,2026-01-25,Blazer,Jeans,S,Blue,799,1,799,1,Value for money,Net Banking,Hyderabad,7
ORD4941,CUST91,2026-01-01,Casual Shirt,Bottomwear,M,Blue,1023,1,1023,3,Good quality,COD,Pune,3
ORD4942,CUST88,2026-03-11,Blazer,T-Shirts,L,Beige,3638,1,3638,5,Value for money,UPI,Mumbai,5
ORD4943,CUST785,2026-01-10,Chinos,Shirts,S,White,1671,2,66840,5,Good quality,Card,Chennai,4
ORD4944,CUST1158,2026-03-20,Formal Shirt,Shirts,XL,Grey,2825,1,2825,4,Not satisfied,Card,Hyderabad,7
ORD4945,CUST826,2026-03-07,Joggers,Jackets,L,Yellow,3436,2,6872,1,Good quality,Net Banking,Bangalore,2
ORD4946,CUST870,2026-01-03,Jeans,Jeans,S,Blue,3320,2,6640,3,Excellent,Net Banking,Bangalore,3
ORD4947,CUST949,2026-01-08,Track Pants,T-Shirts,L,White,3207,2,6414,5,Average,Card,Chennai,4
ORD4948,CUST782,2026-03-10,Denim Jacket,Winter Wear,XL,Beige,3667,3,11001,3,Not satisfied,UPI,Mumbai,3
ORD4949,CUST1035,2026-02-09,Casual Shirt,Shirts,S,Black,3927,3,11781,1,Good quality,Net Banking,Mumbai,3
ORD4950,CUST917,2026-03-07,Hoodie,Winter Wear,S,Black,3604,2,7208,2,Value for money,COD,Bangalore,3
ORD4951,CUST302,2026-02-11,Joggers,Jackets,M,Grey,2469,2,4938,2,Good quality,COD,Pune,3
ORD4952,CUST551,2026-02-12,Casual Shirt,Shirts,L,Green,985,2,1970,4,Not satisfied,Card,Chennai,6
ORD4953,CUST864,2026-02-25,Formal Shirt,Shirts,S,Black,577,2,1154,5,Excellent,UPI,Delhi,5
ORD4954,CUST334,2026-03-24,Hoodie,Winter Wear,M,Grey,3062,1,3062,3,Value for money,UPI,mumbai,2
ORD4955,CUST263,2026-02-20,Blazer,Jackets,XL,Grey,853,2,1706,3,Average,UPI,Pune,2
ORD4956,CUST1031,2026-03-03,Track Pants,Winter Wear,L,Yellow,1845,1,1845,2,Excellent,COD,Pune,7
ORD4957,CUST1130,2026-01-18,Jeans,Winter Wear,S,Green,one thousand,2,3248,4,Value for money,Card,Hyderabad,2
ORD4958,CUST406,2026-03-22,Joggers,Shirts,M,Red,3428,3,10284,3,Excellent,Card,Bangalore,6
ORD4959,CUST463,2026-01-21,Denim Jacket,Jackets,L,Red,2357,1,2357,1,Not satisfied,Net Banking,Bangalore,3
ORD4960,CUST998,2026-03-26,Casual Shirt,Shirts,S,Beige,1980,1,1980,4,Excellent,Card,Mumbai,7
ORD4961,CUST1158,2026-03-04,Formal Shirt,T-Shirts,XL,Grey,823,3,2469,1,Value for money,COD,Chennai,3
ORD4962,CUST985,2026-03-01,Track Pants,Winter Wear,S,Beige,3347,1,3347,3,Excellent,Net Banking,Delhi,5
ORD4963,CUST22,2026-03-20,Track Pants,Winter Wear,XL,White,847,3,2541,5,Good quality,COD,Hyderabad,7
ORD4964,CUST36,2026-03-03,Track Pants,Bottomwear,XL,Green,1398,2,2796,5,Good quality,UPI,Delhi,5
ORD4965,CUST659,2026-01-29,Jeans,Jackets,XL,Grey,962,2,1924,5,Good quality,Net Banking,Delhi,2
ORD4966,CUST1057,2026-03-29,Denim Jacket,Shirts,XL,Red,3149,2,6298,5,Not satisfied,COD,Mumbai,4
ORD4967,CUST563,2026-03-17,Denim Jacket,Jeans,M,Blue,617,2,1234,5,Value for money,COD,Mumbai,4
ORD4968,CUST1083,2026-01-31,Casual Shirt,Shirts,M,Red,2690,1,2690,5,Not satisfied,Card,Chennai,7
ORD4969,CUST504,2026-02-02,Hoodie,Bottomwear,S,Black,2576,3,7728,3,Good quality,Card,Delhi,6
ORD4970,CUST492,2026-01-11,Blazer,T-Shirts,XL,Blue,2354,2,4708,5,Good quality,Card,Hyderabad,5
ORD4971,CUST1194,2026-03-29,Jeans,T-Shirts,S,White,2081,3,6243,4,Excellent,Net Banking,Chennai,7
ORD4972,CUST193,2026-01-16,Casual Shirt,T-Shirts,L,Black,1214,1,1214,4,Good quality,Net Banking,Hyderabad,5
ORD4973,CUST637,2026-02-10,Chinos,Jeans,S,Yellow,3066,3,9198,1,Value for money,Card,Pune,6
ORD4974,CUST12,2026-01-03,Casual Shirt,Shirts,S,White,1432,1,1432,1,Good quality,UPI,Mumbai,6
ORD4975,CUST38,2026-02-02,Casual Shirt,Shirts,S,Grey,3918,3,11754,5,Good quality,UPI,Mumbai,7
ORD4976,CUST1144,2026-01-10,Blazer,T-Shirts,XL,Yellow,1103,2,2206,3,Good quality,Net Banking,Pune,5
ORD4977,CUST592,2026-02-11,Denim Jacket,Shirts,L,Beige,2797,3,8391,1,Average,COD,Bangalore,5
ORD4978,CUST673,2026-03-21,Chinos,Jeans,XL,Black,3078,3,9234,1,Average,Net Banking,Pune,7
ORD4979,CUST244,2026-03-19,Polo T-Shirt,Jackets,S,Grey,1412,3,4236,2,Not satisfied,Card,Chennai,2
ORD4980,CUST1161,2026-03-02,Joggers,Jackets,XL,White,1055,2,2110,4,Not satisfied,UPI,Chennai,7
ORD4981,CUST1176,2026-03-14,Polo T-Shirt,Jackets,XL,Yellow,3260,1,3260,5,Not satisfied,Net Banking,Mumbai,5
ORD4982,CUST608,2026-03-10,Denim Jacket,Jeans,XL,Yellow,3218,2,6436,5,Not satisfied,Net Banking,Chennai,5
ORD4983,CUST439,2026-03-30,Joggers,Shirts,S,Yellow,1802,1,1802,4,Value for money,COD,Bangalore,7
ORD4984,CUST509,2026-03-02,Jeans,T-Shirts,M,Green,2415,2,4830,1,Good quality,Net Banking,Chennai,6
ORD4985,CUST1025,2026-02-21,Track Pants,Winter Wear,S,Yellow,1507,3,4521,5,Average,Card,Chennai,2
ORD4986,CUST737,2026-01-20,Formal Shirt,Winter Wear,M,Blue,773,1,773,2,Excellent,Card,Delhi,5
ORD4987,CUST1148,2026-03-16,Polo T-Shirt,Jackets,S,Blue,3425,3,10275,2,Value for money,Card,Mumbai,5
ORD4988,CUST816,2026-03-21,Jeans,Shirts,M,Yellow,3834,3,11502,1,Not satisfied,UPI,Pune,7
ORD4989,CUST21,2026-02-23,Polo T-Shirt,T-Shirts,S,Red,3534,2,7068,2,Average,Card,Delhi,2
ORD4990,CUST1153,2026-03-04,Hoodie,Winter Wear,S,Green,2716,3,8148,4,Not satisfied,UPI,Hyderabad,7
ORD4991,CUST901,2026-01-21,Hoodie,Bottomwear,L,Beige,1481,2,2962,2,Not satisfied,Card,Pune,2
ORD4992,CUST514,2026-01-14,Denim Jacket,T-Shirts,XL,Yellow,1231,2,2462,1,Value for money,Net Banking,Bangalore,6
ORD4993,CUST1009,2026-01-08,Formal Shirt,Jackets,M,Blue,3970,1,3970,3,Not satisfied,Net Banking,Chennai,2
ORD4994,CUST130,2026-03-28,Blazer,Shirts,XL,White,2403,1,2403,1,Average,Card,Pune,6
ORD4995,CUST1173,2026-03-18,Polo T-Shirt,Jackets,S,Yellow,3817,1,3817,5,Value for money,UPI,Bangalore,3
ORD4996,CUST162,2026-02-01,Formal Shirt,Bottomwear,XL,Black,1782,1,1782,2,Average,Net Banking,Hyderabad,7
ORD4997,CUST185,2026-03-02,Jeans,Jeans,S,Yellow,3394,2,6788,1,Average,Net Banking,Mumbai,4
ORD4998,CUST615,2026-02-11,Formal Shirt,T-Shirts,M,Grey,1893,2,3786,5,Excellent,Net Banking,Mumbai,7
ORD4999,CUST179,2026-02-14,Denim Jacket,Winter Wear,M,Black,3327,1,3327,4,Good quality,COD,Delhi,5
ORD5000,CUST631,2026-03-07,Denim Jacket,Jeans,S,Black,2328,2,4656,3,Good quality,Card,Bangalore,4
ORD5001,CUST3,2026-01-09,Blazer,Shirts,XL,Red,1446,2,2892,3,Not satisfied,UPI,Chennai,7
ORD5002,CUST892,2026-03-20,Denim Jacket,Jackets,XL,Yellow,2577,3,7731,1,Good quality,Card,Hyderabad,4
ORD5003,CUST701,2026-01-20,Hoodie,Jeans,XL,Green,3657,3,10971,1,Average,COD,Mumbai,2
ORD5004,CUST1169,2026-01-03,Hoodie,T-Shirts,L,White,3913,3,11739,3,Excellent,Net Banking,Bangalore,6
ORD5005,CUST315,2026-03-18,Hoodie,Jackets,XL,Red,902,1,902,2,Not satisfied,UPI,Hyderabad,2
ORD5006,CUST613,2026-03-21,Blazer,Shirts,M,Beige,3637,2,7274,2,Value for money,Card,Chennai,7
ORD5007,CUST53,2026-03-20,Joggers,Shirts,M,Black,1984,1,1984,5,Excellent,Net Banking,Bangalore,3
ORD5008,CUST1161,2026-03-28,Polo T-Shirt,Jackets,M,Beige,1020,2,2040,5,Good quality,COD,Delhi,5
ORD5009,CUST740,2026-03-04,Formal Shirt,Shirts,M,Green,2850,3,8550,1,Good quality,COD,Hyderabad,2
ORD5010,CUST876,2026-01-23,Jeans,Bottomwear,S,Grey,3185,3,9555,2,Average,Card,Hyderabad,5
ORD5011,CUST1012,2026-03-15,Formal Shirt,Winter Wear,XL,Beige,1001,3,3003,5,Not satisfied,UPI,Chennai,6
ORD5012,CUST175,2026-01-13,Chinos,T-Shirts,M,Grey,1435,3,4305,3,Value for money,UPI,Bangalore,7
ORD5013,CUST430,2026-02-16,Jeans,Shirts,L,Grey,1942,2,3884,2,Value for money,Net Banking,Pune,3
ORD5014,CUST638,2026-02-15,Casual Shirt,Jeans,S,Green,924,2,1848,4,Not satisfied,UPI,Chennai,6
ORD5015,CUST340,2026-03-10,Blazer,Bottomwear,M,White,2696,3,8088,2,Average,Card,Chennai,6
ORD5016,CUST330,2026-01-13,Denim Jacket,T-Shirts,XL,Blue,2948,2,5896,1,Good quality,Net Banking,Pune,4
ORD5017,CUST900,2026-01-30,Polo T-Shirt,Jackets,M,Grey,1069,1,1069,3,Good quality,Net Banking,Bangalore,5
ORD5018,CUST1140,2026-01-28,Denim Jacket,Bottomwear,S,Blue,1894,2,3788,1,Average,Card,Bangalore,6
ORD5019,CUST994,2026-03-11,Hoodie,Winter Wear,L,Black,1636,2,3272,4,Average,UPI,Chennai,5
ORD5020,CUST640,2026-01-28,Hoodie,Jeans,S,Black,1909,2,3818,5,Average,UPI,Chennai,7
ORD5021,CUST659,2026-01-24,Track Pants,T-Shirts,M,Grey,3088,1,3088,3,Average,Card,Pune,6
ORD5022,CUST476,2026-02-05,Track Pants,Shirts,L,Red,521,3,1563,5,Not satisfied,Net Banking,Mumbai,4
ORD5023,CUST1012,2026-01-18,Joggers,Shirts,L,Yellow,613,2,1226,4,Good quality,Card,Pune,2
ORD5024,CUST213,2026-02-24,Polo T-Shirt,T-Shirts,S,Green,1299,3,3897,4,Not satisfied,UPI,Mumbai,6
ORD5025,CUST585,2026-03-12,Chinos,T-Shirts,L,Green,2893,1,2893,4,Excellent,Card,Bangalore,6
ORD5026,CUST487,2026-01-01,Track Pants,Winter Wear,M,Black,2792,1,2792,5,Good quality,UPI,Pune,5
ORD5027,CUST1029,2026-01-01,Blazer,Bottomwear,M,Blue,one thousand,3,1941,2,Average,COD,Pune,2
ORD5028,CUST9,2026-03-24,Blazer,Jeans,M,Grey,3101,2,6202,3,Not satisfied,UPI,Bangalore,2
ORD5029,CUST322,2026-03-04,Blazer,T-Shirts,S,Blue,1790,1,1790,1,Excellent,COD,Bangalore,5
ORD5030,CUST1150,2026-01-18,Track Pants,Winter Wear,M,Red,3731,3,11193,3,Good quality,COD,Chennai,2
ORD5031,CUST476,2026-01-23,Polo T-Shirt,Jeans,S,Black,3157,2,6314,4,Excellent,UPI,Bangalore,5
ORD5032,CUST1094,2026-01-14,Chinos,Shirts,L,Black,2055,3,6165,3,Good quality,Card,Chennai,2
ORD5033,CUST1037,2026-03-07,Joggers,Bottomwear,L,Blue,3263,1,3263,5,Average,UPI,Mumbai,2
ORD5034,CUST383,2026-01-18,Joggers,Winter Wear,XL,Black,588,3,1764,5,Value for money,Net Banking,Pune,4
ORD5035,CUST1184,2026-02-05,Formal Shirt,Shirts,XL,White,2028,3,6084,1,Good quality,Net Banking,Mumbai,6
ORD5036,CUST1001,2026-02-01,Chinos,T-Shirts,L,Black,3591,1,3591,2,Average,Net Banking,Delhi,4
ORD5037,CUST1068,2026-03-30,Jeans,Jeans,M,Blue,2811,3,8433,4,Value for money,Net Banking,Pune,5
ORD5038,CUST153,2026-02-12,Hoodie,Jackets,M,Red,3257,3,9771,5,Average,Net Banking,Hyderabad,6
ORD5039,CUST619,2026-02-26,Chinos,Shirts,S,Yellow,861,3,2583,1,Excellent,COD,Mumbai,3
ORD5040,CUST449,2026-02-21,Jeans,Jeans,M,White,3062,2,6124,2,Good quality,Card,Hyderabad,4
ORD5041,CUST178,2026-02-17,Track Pants,Bottomwear,XL,Beige,1514,1,1514,3,Good quality,Net Banking,Hyderabad,5
ORD5042,CUST226,2026-01-09,Track Pants,Jeans,M,White,960,3,2880,5,Value for money,Card,Delhi,4
ORD5043,CUST235,2026-03-21,Polo T-Shirt,Jackets,XL,Red,3250,3,9750,3,Excellent,Net Banking,Bangalore,3
ORD5044,CUST807,2026-03-25,Denim Jacket,Winter Wear,L,White,1641,1,1641,1,Good quality,Net Banking,Mumbai,2
ORD5045,CUST2,2026-03-31,Formal Shirt,Bottomwear,S,White,3882,1,3882,1,Not satisfied,COD,Delhi,3
ORD5046,CUST372,2026-02-05,Hoodie,T-Shirts,M,Beige,1922,2,3844,5,Average,UPI,Pune,6
ORD5047,CUST1027,2026-01-16,Blazer,Winter Wear,L,Red,766,2,1532,5,Excellent,Card,Mumbai,3
ORD5048,CUST821,2026-03-16,Joggers,Shirts,M,Green,2003,3,6009,3,Value for money,COD,Hyderabad,4
ORD5049,CUST559,2026-01-07,Joggers,Shirts,S,Black,523,2,1046,5,Average,Net Banking,Delhi,6
ORD5050,CUST192,2026-03-19,Joggers,Jackets,M,Grey,1280,1,1280,4,Not satisfied,COD,Chennai,5
ORD5051,CUST590,2026-01-03,Jeans,Jackets,S,Yellow,1921,1,1921,3,Value for money,UPI,Pune,5
ORD5052,CUST570,2026-01-03,Joggers,Shirts,S,Beige,2332,1,2332,1,Value for money,UPI,Chennai,6
ORD5053,CUST770,2026-02-17,Formal Shirt,Shirts,L,Blue,3898,1,3898,5,Not satisfied,Card,Bangalore,7
ORD5054,CUST1022,2026-02-07,Blazer,Jeans,L,Red,3419,3,10257,2,Value for money,COD,Hyderabad,6
ORD5055,CUST747,2026-02-25,Denim Jacket,Jackets,L,Green,2813,1,2813,3,Not satisfied,UPI,Bangalore,5
ORD5056,CUST1060,2026-03-12,Joggers,Jackets,S,Black,2420,3,7260,5,Not satisfied,COD,Bangalore,2
ORD5057,CUST166,2026-03-18,Chinos,Shirts,M,Black,2509,3,7527,5,Excellent,Net Banking,Pune,5
ORD5058,CUST264,2026-02-01,Polo T-Shirt,Jeans,L,White,847,3,2541,5,Excellent,COD,Pune,5
ORD5059,CUST949,2026-02-23,Formal Shirt,Jeans,S,Black,2342,3,7026,3,Average,COD,Mumbai,5
ORD5060,CUST960,2026-02-25,Casual Shirt,Shirts,L,Blue,3795,2,7590,5,Not satisfied,Net Banking,Mumbai,5
ORD5061,CUST190,2026-01-24,Track Pants,Jeans,L,Red,2732,2,5464,4,Value for money,Card,Hyderabad,6
ORD5062,CUST801,2026-01-09,Hoodie,Bottomwear,S,White,3899,3,11697,3,Excellent,UPI,Mumbai,4
ORD5063,CUST616,2026-02-09,Blazer,Winter Wear,M,Red,1092,1,1092,4,Average,COD,Delhi,6
ORD5064,CUST936,2026-01-28,Blazer,Jackets,S,Yellow,2153,2,4306,4,Not satisfied,Card,Pune,3
ORD5065,CUST526,2026-03-24,Hoodie,T-Shirts,S,Grey,925,2,1850,4,Value for money,Net Banking,Hyderabad,5
ORD5066,CUST711,2026-03-13,Formal Shirt,Shirts,M,Green,2010,1,2010,4,Not satisfied,COD,Chennai,3
ORD5067,CUST671,2026-01-06,Blazer,Winter Wear,S,White,2829,1,2829,2,Not satisfied,UPI,Chennai,5
ORD5068,CUST351,2026-01-27,Blazer,Jackets,M,Red,1238,2,2476,1,Excellent,Net Banking,Pune,5
ORD5069,CUST356,2026-02-23,Track Pants,Jeans,S,Grey,1020,2,2040,1,Good quality,Card,Pune,4
ORD5070,CUST280,2026-02-27,Casual Shirt,Shirts,M,Grey,1328,3,3984,2,Excellent,UPI,Bangalore,4
ORD5071,CUST457,2026-01-06,Hoodie,Jackets,XL,Yellow,3507,2,7014,1,Not satisfied,UPI,Delhi,7
ORD5072,CUST763,2026-01-29,Jeans,Shirts,S,Red,2153,2,4306,5,Good quality,Card,Chennai,3
ORD5073,CUST1138,2026-02-28,Track Pants,T-Shirts,S,Green,2723,1,2723,2,Not satisfied,Card,Delhi,3
ORD5074,CUST227,2026-02-14,Polo T-Shirt,Jackets,XL,Green,1990,3,5970,4,Excellent,Net Banking,Chennai,3
ORD5075,CUST429,2026-01-07,Jeans,T-Shirts,M,White,2277,3,6831,5,Excellent,Net Banking,Hyderabad,2
ORD5076,CUST1049,2026-01-20,Formal Shirt,Jackets,L,Red,2504,2,5008,1,Good quality,Card,Hyderabad,3
ORD5077,CUST213,2026-03-11,Joggers,T-Shirts,M,Green,562,3,1686,1,Not satisfied,UPI,Delhi,4
ORD5078,CUST546,2026-03-31,Track Pants,Jackets,L,Yellow,2289,3,6867,4,Value for money,Net Banking,Bangalore,4
ORD5079,CUST413,2026-02-22,Chinos,Shirts,S,Yellow,1003,3,3009,2,Excellent,COD,Mumbai,4
ORD5080,CUST983,2026-03-30,Hoodie,Shirts,XL,Red,2059,2,4118,5,Good quality,COD,Hyderabad,2
ORD5081,CUST268,2026-01-24,Hoodie,T-Shirts,M,Grey,2343,1,2343,4,Not satisfied,Card,Bangalore,3
ORD5082,CUST395,2026-03-30,Track Pants,Shirts,XL,Blue,768,1,768,1,Average,COD,Delhi,3
ORD5083,CUST906,2026-01-02,Blazer,Jackets,M,Black,2227,2,4454,4,Average,COD,Hyderabad,7
ORD5084,CUST239,2026-01-12,Chinos,Jackets,M,White,664,1,664,1,Value for money,UPI,Hyderabad,7
ORD5085,CUST538,2026-02-20,Casual Shirt,Shirts,L,Blue,3155,1,3155,3,Value for money,Card,Chennai,5
ORD5086,CUST1096,2026-02-21,Track Pants,Shirts,S,Grey,2745,3,8235,3,Good quality,Net Banking,Pune,7
ORD5087,CUST372,2026-01-18,Chinos,Jackets,M,Blue,3522,3,10566,1,Good quality,Card,Bangalore,3
ORD5088,CUST630,2026-02-04,Joggers,Bottomwear,S,Yellow,3666,2,7332,5,Not satisfied,Card,Chennai,5
ORD5089,CUST817,2026-02-10,Hoodie,T-Shirts,L,Blue,2769,3,8307,1,Average,Net Banking,Bangalore,2
ORD5090,CUST341,2026-03-25,Hoodie,Jeans,M,Green,2357,2,4714,5,Excellent,UPI,Chennai,2
ORD5091,CUST1044,2026-02-03,Chinos,Bottomwear,S,Blue,1093,1,1093,2,Average,Card,Pune,6
ORD5092,CUST594,2026-02-05,Chinos,Jackets,L,Green,2651,2,5302,4,Value for money,Card,Mumbai,4
ORD5093,CUST165,2026-03-31,Hoodie,T-Shirts,S,Red,2398,1,2398,5,Value for money,UPI,Mumbai,3
ORD5094,CUST778,2026-01-08,Chinos,Shirts,M,Grey,3732,3,11196,1,Average,COD,Delhi,3
ORD5095,CUST903,2026-02-21,Hoodie,Jackets,XL,White,3637,1,3637,2,Value for money,Card,Mumbai,4
ORD5096,CUST752,2026-03-23,Polo T-Shirt,Jeans,S,Grey,2308,1,2308,1,Not satisfied,Net Banking,Chennai,7
ORD5097,CUST446,2026-01-08,Blazer,Jackets,XL,Black,1487,3,4461,5,Good quality,Card,Chennai,6
ORD5098,CUST810,2026-01-21,Casual Shirt,Jackets,XL,Red,1368,3,4104,1,Value for money,UPI,Pune,7
ORD5099,CUST1193,2026-01-25,Joggers,T-Shirts,S,Grey,3462,2,6924,1,Not satisfied,COD,Delhi,6
ORD5100,CUST622,2026-03-10,Track Pants,Jeans,S,Red,650,2,1300,5,Excellent,Card,Hyderabad,7
ORD5101,CUST178,2026-02-03,Denim Jacket,T-Shirts,XL,Red,2119,3,6357,4,Good quality,UPI,Chennai,7
ORD5102,CUST805,2026-01-21,Chinos,Jackets,M,Green,1442,3,4326,1,Average,Card,Mumbai,5
ORD5103,CUST719,2026-01-11,Hoodie,Bottomwear,XL,Red,1333,3,3999,1,Excellent,Card,Mumbai,5
ORD5104,CUST436,2026-02-01,Joggers,Jeans,L,Red,1662,2,3324,1,Excellent,COD,Pune,3
ORD5105,CUST287,2026-01-10,Blazer,Jackets,L,White,1337,1,1337,2,Excellent,Card,Delhi,3
ORD5106,CUST115,2026-03-12,Blazer,Bottomwear,M,Black,2817,3,8451,2,Good quality,COD,Pune,2
ORD5107,CUST338,2026-02-09,Formal Shirt,Winter Wear,XL,Beige,3705,3,11115,4,Excellent,Net Banking,Delhi,3
ORD5108,CUST1122,2026-01-21,Joggers,T-Shirts,XL,Beige,2336,2,4672,1,Excellent,UPI,Delhi,7
ORD5109,CUST985,2026-03-04,Jeans,Jeans,L,Beige,1258,2,2516,5,Average,UPI,Pune,2
ORD5110,CUST290,2026-01-12,Jeans,Jeans,L,Grey,712,1,712,2,Average,COD,Mumbai,7
ORD5111,CUST407,2026-02-25,Hoodie,Winter Wear,XL,Grey,one thousand,1,2404,4,Not satisfied,Card,Chennai,4
ORD5112,CUST595,2026-01-03,Jeans,Jackets,S,Green,2609,1,2609,2,Excellent,UPI,Delhi,7
ORD5113,CUST534,2026/02/12,Chinos,T-Shirts,S,Red,2035,2,4070,2,Good quality,UPI,Chennai,7
ORD5114,CUST1130,2026-02-11,Track Pants,Jeans,S,Blue,2087,3,6261,3,Average,UPI,Mumbai,6
ORD5115,CUST428,2026-02-20,Casual Shirt,Winter Wear,M,Blue,2795,3,8385,3,Value for money,COD,Delhi,3
ORD5116,CUST1090,2026-03-23,Joggers,Jackets,XL,Beige,2570,3,7710,5,Excellent,UPI,Hyderabad,5
ORD5117,CUST698,2026-01-24,Joggers,Jeans,L,Green,3507,1,3507,1,Average,COD,Pune,3
ORD5118,CUST871,2026-01-14,Hoodie,Shirts,XL,Grey,3173,2,6346,1,Not satisfied,COD,Chennai,4
ORD5119,CUST286,2026-01-04,Casual Shirt,Jackets,L,Black,1250,3,3750,5,Average,UPI,Chennai,6
ORD5120,CUST465,2026-03-19,Chinos,Winter Wear,S,Black,1575,3,4725,3,Value for money,UPI,Mumbai,6
ORD5121,CUST51,2026-02-15,Hoodie,T-Shirts,L,Yellow,2641,2,5282,1,Average,UPI,Mumbai,5
ORD5122,CUST214,2026-02-03,Casual Shirt,Jackets,XL,Yellow,3837,3,11511,3,Excellent,Card,Pune,5
ORD5123,CUST329,2026-01-18,Blazer,Shirts,M,Yellow,3088,3,9264,1,Excellent,Net Banking,Delhi,6
ORD5124,CUST578,2026-03-28,Casual Shirt,Jeans,XL,Beige,3324,1,3324,2,Excellent,Card,Chennai,7
ORD5125,CUST205,2026-02-09,Formal Shirt,Jeans,M,Green,1067,2,2134,4,Not satisfied,Net Banking,Mumbai,2
ORD5126,CUST888,2026-02-13,Jeans,Winter Wear,L,Beige,3510,2,7020,4,Value for money,Card,Chennai,3
ORD5127,CUST908,2026-01-13,Denim Jacket,Jeans,M,Beige,778,3,2334,1,Excellent,Net Banking,Delhi,4
ORD5128,CUST761,2026-01-18,Hoodie,Shirts,XL,White,2262,3,6786,4,Average,Net Banking,Delhi,3
ORD5129,CUST645,2026-02-22,Jeans,Jeans,M,Blue,1829,1,1829,1,Excellent,UPI,Hyderabad,3
ORD5130,CUST1141,2026-03-08,Jeans,Jackets,S,Green,2841,3,8523,1,Average,UPI,Hyderabad,2
ORD5131,CUST184,2026-01-17,Casual Shirt,Shirts,XL,Green,2414,2,4828,5,Excellent,Card,Pune,5
ORD5132,CUST1165,2026-02-25,Formal Shirt,Bottomwear,L,Blue,1273,3,3819,1,Good quality,UPI,Bangalore,4
ORD5133,CUST660,2026-03-30,Joggers,T-Shirts,L,Yellow,3570,1,3570,5,Excellent,Net Banking,Hyderabad,6
ORD5134,CUST370,2026-03-01,Joggers,Jackets,L,Yellow,1602,3,4806,2,Not satisfied,Card,Bangalore,4
ORD5135,CUST563,2026-01-23,Hoodie,Jackets,XL,Black,1205,2,2410,5,Excellent,Card,Pune,4
ORD5136,CUST817,2026-02-21,Denim Jacket,Bottomwear,M,Black,2481,3,7443,2,Value for money,Net Banking,Bangalore,3
